ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
0.3265015482902527,0.023078372702002525,0.01316576823592186,0.944823145866394,0.03998405858874321,-0.035019829869270325,2.4754486083984375,-0.00038913916796445847,-0.000539771281182766,0.0012355472426861525,0.0,0.0,0.0001321682648267597
0.3264874517917633,0.02308020181953907,0.013182692229747772,0.9448278546333313,0.040016744285821915,-0.03501281887292862,2.475478172302246,0.0013921349309384823,0.002354854717850685,-0.0003241681260988116,0.0,4.731659508649955e-12,1.9027087201570652e+18
0.32647886872291565,0.02309378795325756,0.01319782342761755,0.9448302388191223,0.040053945034742355,-0.035028960555791855,2.475494861602783,-0.00031709857285022736,0.0014892090111970901,8.682021871209145e-05,-1.0,-1.0,6.521643052967699e-42
0.3264843225479126,0.02309325523674488,0.01321646012365818,0.9448280930519104,0.040089040994644165,-0.0350155346095562,2.475482702255249,-0.0002097785472869873,0.001081116497516632,0.00019030028488487005,27.25572967529297,-2.7483237410787734e-22,9.664884427906981e-39
0.3264731764793396,0.023106571286916733,0.013237742707133293,0.9448312520980835,0.040137603878974915,-0.03502725064754486,2.4755046367645264,0.002984225284308195,0.00117426086217165,8.567026816308498e-05,-1.0,-1.0,6.521643052967699e-42
0.3264721632003784,0.023120775818824768,0.013234947808086872,0.944831371307373,0.04014160484075546,-0.035055965185165405,2.47550630569458,-0.0008454630151391029,0.00045924074947834015,-0.0014170664362609386,0.0,0.0,9.972090629162267e-05
0.3264579474925995,0.023112144321203232,0.013244053348898888,0.9448363780975342,0.04015263170003891,-0.03503430634737015,2.475536346435547,0.0017086509615182877,0.0010834038257598877,-0.00044541724491864443,-1.0,-1.0,6.521643052967699e-42
0.3264562785625458,0.023096906021237373,0.013244200497865677,0.9448373317718506,0.040142856538295746,-0.03500548377633095,2.475541114807129,-0.00022268854081630707,0.00016315188258886337,-0.0013025469379499555,0.0,1.2231106127515344e-20,5.030506650886661e-15
0.3264552056789398,0.023097798228263855,0.013273308984935284,0.9448372721672058,0.04019844904541969,-0.03498817980289459,2.4755425453186035,-8.146557956933975e-05,0.0014663077890872955,0.001170519390143454,-1.0,-1.0,6.521643052967699e-42
0.3264651596546173,0.02312062866985798,0.013288604095578194,0.9448330402374268,0.040242716670036316,-0.035020895302295685,2.4755194187164307,-0.0019917218014597893,-0.0017043286934494972,-0.0009012911468744278,0.0,0.0,0.00010447460954310372
0.32646316289901733,0.023133782669901848,0.013316681608557701,0.9448330402374268,0.04030436649918556,-0.03502747416496277,2.475522041320801,0.003003428690135479,-0.00032013002783060074,-0.00035837944597005844,0.0,0.038600921630859375,-5.1503135002851314e-24
0.32646316289901733,0.023133782669901848,0.013316681608557701,0.9448330402374268,0.04030436649918556,-0.03502747416496277,2.475522041320801,0.003003428690135479,-0.00032013002783060074,-0.00035837944597005844,0.0,0.038600921630859375,-5.1503135002851314e-24
0.32646051049232483,0.02313530072569847,0.013325418345630169,0.9448338150978088,0.04032178223133087,-0.035024743527173996,2.475527286529541,-0.000958428718149662,-0.000521533191204071,0.00017348024994134903,-1.0,-1.0,6.521643052967699e-42
0.3264451324939728,0.02312486805021763,0.013320988975465298,0.9448394179344177,0.04030599445104599,-0.03500857949256897,2.4755606651306152,-0.002982877194881439,-0.0007378105074167252,0.001438140170648694,0.0,-1.8455088138580322e-05,31305359360.0
0.3264275789260864,0.02310095727443695,0.013280901126563549,0.9448466300964355,0.04021385684609413,-0.034990355372428894,2.475600481033325,-0.0028749536722898483,0.0009962376207113266,-0.0001276169205084443,0.0,0.0,9.018363198265433e-05
0.32642173767089844,0.023080185055732727,0.013253040611743927,0.9448494911193848,0.0401473268866539,-0.03496956825256348,2.4756150245666504,0.00010917149484157562,0.0003349361941218376,0.0004967808490619063,0.0,-1.9687767134747082e-34,105084.46875
0.32640647888183594,0.02307962253689766,0.013214847072958946,0.9448553323745728,0.04007416591048241,-0.034994129091501236,2.4756484031677246,-0.00021960865706205368,-0.0011561457067728043,0.0004769304068759084,-1.0,-1.0,6.521643052967699e-42
0.3264042139053345,0.02307944744825363,0.013186461292207241,0.9448564648628235,0.04002028703689575,-0.03501245006918907,2.475653886795044,-0.0019132103770971298,-0.0009233606979250908,0.00016575935296714306,0.0,3.3087090757032786e+28,-127529440.0
0.3263964056968689,0.02307809330523014,0.013197461143136024,0.9448590278625488,0.04003991186618805,-0.03500303253531456,2.475670337677002,0.001158127561211586,-0.0004054903984069824,-0.0002570416545495391,0.0,8.645514859573211e-14,2.1133151709209527e+34
0.3263874053955078,0.0230916328728199,0.013228964060544968,0.9448614120483398,0.040108028799295425,-0.035008396953344345,2.4756875038146973,0.0034094080328941345,0.00013720151036977768,0.0001829088432714343,0.0,0.0,9.829474583966658e-05
0.3263874053955078,0.0230916328728199,0.013228964060544968,0.9448614120483398,0.040108028799295425,-0.035008396953344345,2.4756875038146973,0.0034094080328941345,0.00013720151036977768,0.0001829088432714343,0.0,0.0,9.829474583966658e-05
0.326374351978302,0.023104911670088768,0.013253094628453255,0.9448652863502502,0.040161892771720886,-0.03501827269792557,2.4757137298583984,0.002020344603806734,-0.00028230808675289154,-4.07614279538393e-05,0.0,1.4026106665010474e-14,7.757139746110833e+17
0.32634782791137695,0.023120492696762085,0.01328783668577671,0.944873571395874,0.04023682326078415,-0.03502613306045532,2.4757676124572754,0.0017159916460514069,-0.0001743631437420845,0.00040419260039925575,-1.0,-1.0,6.521643052967699e-42
0.3263404369354248,0.02311537228524685,0.01330310758203268,0.9448760747909546,0.040262073278427124,-0.03500679135322571,2.475783348083496,0.00298073748126626,0.0008978275582194328,-0.0007621273398399353,0.0,-6.160765892659609e-35,93.62155151367188
0.3263338804244995,0.023114662617444992,0.013318756595253944,0.944878101348877,0.040290962904691696,-0.03499549627304077,2.475796699523926,0.002365101594477892,-0.0012290067970752716,-0.0009984192438423634,0.0,0.0,9.947620856110007e-05
