ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,ATSP_qw,ATSP_qx,ATSP_qy,ATSP_qz,ATSP_fwy,ATSP_dmcy,ATSP_af,ATSP_tm,ATSP_eon,ATSP_di
-0.015885384753346443,-0.08767712861299515,2.4756388664245605,0.0,0.32686251401901245,0.0388224832713604,-0.021823076531291008,0.9440219402313232,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475646495819092,0.0,0.3268868327140808,0.03858654201030731,-0.022504564374685287,0.9440072178840637,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475670099258423,0.0,0.3268756866455078,0.0385868065059185,-0.022504109889268875,0.9440110921859741,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4756839275360107,0.0,0.3268691599369049,0.03858696296811104,-0.022503843531012535,0.9440133571624756,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4756839275360107,0.0,0.3268691599369049,0.03858696296811104,-0.022503843531012535,0.9440133571624756,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475706100463867,0.0,0.3268587291240692,0.038587216287851334,-0.02250341698527336,0.9440169334411621,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475740909576416,0.0,0.3268422782421112,0.038587603718042374,-0.02250274457037449,0.9440226554870605,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475781202316284,0.0,0.32682323455810547,0.038588058203458786,-0.02250196598470211,0.9440292716026306,0,0,0,0,0,1
-0.015885384753346443,-0.08767712861299515,2.4758081436157227,0.0,0.32678255438804626,0.038824327290058136,-0.021819787099957466,0.944049596786499,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475796699523926,0.0,0.3268159031867981,0.038588229566812515,-0.022501664236187935,0.9440317749977112,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475813150405884,0.0,0.3268081843852997,0.03858841583132744,-0.022501349449157715,0.9440344572067261,0,0,0,0,0,1
-0.020217763260006905,-0.08911444991827011,2.475825786590576,0.0,0.32685405015945435,0.03879518434405327,-0.024098679423332214,0.9439706802368164,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4758119583129883,0.0,0.3268042206764221,0.039267007261514664,-0.0227357130497694,0.9440022110939026,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4758119583129883,0.0,0.3268042206764221,0.039267007261514664,-0.0227357130497694,0.9440022110939026,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.47584867477417,0.0,0.3267914354801178,0.03858882188796997,-0.022500665858387947,0.9440402388572693,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4758896827697754,0.0,0.3267720639705658,0.03858927637338638,-0.022499872371554375,0.9440469741821289,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4759135246276855,0.0,0.32676079869270325,0.03858954831957817,-0.022499414160847664,0.9440508484840393,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4759206771850586,0.0,0.32675740122795105,0.03858961910009384,-0.022499272599816322,0.9440520405769348,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4759280681610107,0.0,0.3267539143562317,0.038589708507061005,-0.02249913103878498,0.9440532326698303,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.475965738296509,0.0,0.3267361521720886,0.03859013319015503,-0.02249840460717678,0.9440593719482422,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4759817123413086,0.0,0.32672858238220215,0.038590315729379654,-0.022498097270727158,0.9440619945526123,0,0,0,0,0,1
