BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.28425407409668,0.6014190316200256,88.48523712158203,0.9911514520645142,1.0,0
25.27472496032715,0.5888228416442871,88.64703369140625,0.99113529920578,1.0,0
25.27187156677246,0.5727466344833374,88.80261993408203,0.9911197423934937,1.0,0
25.266576766967773,0.5608230829238892,88.9523696899414,0.991104781627655,1.0,0
25.268735885620117,0.5582086443901062,89.10667419433594,0.9910893440246582,1.0,0
25.271650314331055,0.5807071924209595,89.2733383178711,0.9910726547241211,1.0,0
25.293075561523438,0.6269525289535522,89.45816802978516,0.9910541772842407,1.0,0
25.281967163085938,0.617449164390564,89.62840270996094,0.991037130355835,1.0,0
25.2740478515625,0.5613898634910583,89.772705078125,0.9910227060317993,1.0,0
25.26645851135254,0.5535528063774109,89.92681121826172,0.9910073280334473,1.0,0
25.261537551879883,0.5366161465644836,90.07372283935547,0.9909926056861877,1.0,0
25.26362419128418,0.56065434217453,90.23651123046875,0.9909763336181641,1.0,0
25.273311614990234,0.5908163785934448,90.40451049804688,0.9909595251083374,1.0,0
25.28827476501465,0.6458528637886047,90.59337615966797,0.9909406900405884,1.0,0
25.281414031982422,0.6081802845001221,90.92801666259766,0.9909071922302246,1.0,0
25.26449966430664,0.5596529841423035,91.07281494140625,0.9908927083015442,1.0,0
25.26797866821289,0.5439070463180542,91.21968078613281,0.9908780455589294,1.0,0
25.271127700805664,0.5559284687042236,91.37884521484375,0.9908621311187744,1.0,0
25.27495765686035,0.5794539451599121,91.5436019897461,0.9908456206321716,1.0,0
25.291044235229492,0.6225129961967468,91.72496795654297,0.9908275008201599,1.0,0
25.294198989868164,0.6504563689231873,91.91311645507812,0.9908086657524109,1.0,0
25.28046417236328,0.6001521348953247,92.07098388671875,0.9907929301261902,1.0,0
25.268272399902344,0.5741955041885376,92.22183990478516,0.9907777905464172,1.0,0
25.260080337524414,0.544945240020752,92.36616516113281,0.9907633662223816,1.0,0
25.253381729125977,0.5396957397460938,92.51148986816406,0.9907488226890564,1.0,0
25.26085090637207,0.5535281896591187,92.66545104980469,0.9907334446907043,1.0,0
25.27914810180664,0.608211874961853,92.84651184082031,0.9907153248786926,1.0,0
25.29213523864746,0.6363466382026672,93.02888488769531,0.9906970858573914,1.0,0
25.289709091186523,0.6264296174049377,93.19935607910156,0.9906800389289856,1.0,0
25.269376754760742,0.5929062962532043,93.35540771484375,0.9906644821166992,1.0,0
25.25684928894043,0.5394893288612366,93.4945068359375,0.9906505346298218,1.0,0
25.257722854614258,0.5408080816268921,93.64241027832031,0.9906357526779175,1.0,0
25.26961326599121,0.5663847327232361,93.80184936523438,0.9906198382377625,1.0,0
25.286386489868164,0.6171640157699585,93.9827880859375,0.9906017184257507,1.0,0
25.29703712463379,0.6486204266548157,94.1717529296875,0.9905828237533569,1.0,0
25.282325744628906,0.603559136390686,94.32908630371094,0.9905670881271362,1.0,0
25.273090362548828,0.5836859941482544,94.48848724365234,0.9905511736869812,1.0,0
25.261960983276367,0.5502545833587646,94.63288116455078,0.9905366897583008,1.0,0
25.255441665649414,0.5409303307533264,94.7812271118164,0.9905218482017517,1.0,0
25.25454330444336,0.5634786486625671,94.93875122070312,0.990506112575531,1.0,0
25.2651309967041,0.5791268348693848,95.1045913696289,0.9904895424842834,1.0,0
25.29680824279785,0.645771324634552,95.2943115234375,0.9904705882072449,1.0,0
25.289030075073242,0.6194813251495361,95.46106719970703,0.9904538989067078,1.0,0
25.276927947998047,0.5868715643882751,95.61669158935547,0.9904383420944214,1.0,0
25.27273178100586,0.5877075791358948,95.77751922607422,0.990422248840332,1.0,0
25.27273178100586,0.5877075791358948,95.77751922607422,0.990422248840332,1.0,0
25.262056350708008,0.5624054074287415,95.92543029785156,0.9904074668884277,1.0,0
25.264427185058594,0.5658386945724487,96.08169555664062,0.9903918504714966,1.0,0
25.281639099121094,0.6208056211471558,96.26189422607422,0.9903737902641296,1.0,0
25.294702529907227,0.663482666015625,96.45719909667969,0.9903542995452881,1.0,0
25.296875,0.65969318151474,96.6385269165039,0.9903361201286316,1.0,0
25.26865577697754,0.6025333404541016,96.794189453125,0.9903205633163452,1.0,0
25.257307052612305,0.5696398615837097,96.94450378417969,0.9903055429458618,1.0,0
25.255271911621094,0.5541710257530212,97.0956039428711,0.9902904629707336,1.0,0
25.254215240478516,0.5660216808319092,97.25045013427734,0.990274965763092,1.0,0
25.264921188354492,0.5861740112304688,97.41769409179688,0.9902582168579102,1.0,0
25.280914306640625,0.6430477499961853,97.6065902709961,0.9902393221855164,1.0,0
25.286428451538086,0.6613011360168457,97.7939224243164,0.9902206063270569,1.0,0
25.280580520629883,0.628184974193573,97.96162414550781,0.990203857421875,1.0,0
25.256872177124023,0.566641092300415,98.10657501220703,0.9901893138885498,1.0,0
25.250383377075195,0.5344650745391846,98.25027465820312,0.9901749491691589,1.0,0
25.251800537109375,0.5365732312202454,98.39765930175781,0.9901602268218994,1.0,0
25.26025390625,0.5553544163703918,98.55364990234375,0.9901446104049683,1.0,0
25.26025390625,0.5553544163703918,98.55364990234375,0.9901446104049683,1.0,0
25.28240394592285,0.6141139268875122,98.73565673828125,0.9901264309883118,1.0,0
25.292993545532227,0.6427749395370483,98.92050170898438,0.9901079535484314,1.0,0
25.2844181060791,0.6299018263816833,99.0946273803711,0.990090548992157,1.0,0
25.264690399169922,0.5715419054031372,99.24176788330078,0.9900758266448975,1.0,0
25.247329711914062,0.5505481362342834,99.38773345947266,0.9900612235069275,1.0,0
25.25286293029785,0.5501753687858582,99.53848266601562,0.9900461435317993,1.0,0
25.26389503479004,0.5599873065948486,99.69683074951172,0.9900302886962891,1.0,0
25.27977180480957,0.6224854588508606,99.87828826904297,0.9900121688842773,1.0,0
25.29451560974121,0.6486154794692993,100.06256866455078,0.9899937510490417,1.0,0
25.285036087036133,0.6321266293525696,100.23593139648438,0.9899764060974121,1.0,0
25.273988723754883,0.5988132357597351,100.39527893066406,0.9899604916572571,1.0,0
25.26021385192871,0.568378746509552,100.54312133789062,0.9899457097053528,1.0,0
25.256465911865234,0.5393821597099304,100.6877670288086,0.9899312257766724,1.0,0
25.26205062866211,0.5646398067474365,100.84806823730469,0.9899151921272278,1.0,0
25.277835845947266,0.5990708470344543,101.02043151855469,0.9898979663848877,1.0,0
25.293432235717773,0.6574795246124268,101.2136001586914,0.9898786544799805,1.0,0
25.286123275756836,0.6280568838119507,101.38506317138672,0.9898614883422852,1.0,0
25.263839721679688,0.5963988304138184,101.54389190673828,0.9898456335067749,1.0,0
25.25821876525879,0.5711520314216614,101.69813537597656,0.9898301959037781,1.0,0
