LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
0.7634313702583313,3.7020623683929443,0.9449724555015564,0.10192745923995972,-0.06762058287858963,-0.0075247157365083694,-0.003417280502617359,0.06762058287858963,23.8489805,90.5056017,5.784846305847168,63,0,0.1968940794467926,0.23267093300819397
0.7621158361434937,3.7009260654449463,0.9469131231307983,0.10000000149011612,-0.06829925626516342,-0.0077348328195512295,-0.003723671892657876,0.06829925626516342,23.8489805,90.5056017,5.784846305847168,63,0,0.19316308200359344,0.23175396025180817
0.7610899806022644,3.700045347213745,0.9472213983535767,0.10000000149011612,-0.06825470179319382,-0.0077796089462935925,-0.003543239552527666,0.06825470179319382,23.8489805,90.5056017,5.784846305847168,63,0,0.19751571118831635,0.23088888823986053
0.7602123618125916,3.6992523670196533,0.9457790851593018,0.10000000149011612,-0.0672425925731659,-0.007916461676359177,-0.0036743052769452333,0.0672425925731659,23.8489805,90.5056017,5.784846305847168,63,0,0.19222724437713623,0.2307426482439041
0.7592509388923645,3.6984035968780518,0.9436528086662292,0.10000000149011612,-0.06672006100416183,-0.008082781918346882,-0.0038036643527448177,0.06672006100416183,23.8489805,90.5056017,5.784846305847168,63,0,0.19648031890392303,0.23139946162700653
0.7584188580513,3.6976797580718994,0.9415006041526794,0.10000000149011612,-0.06585120409727097,-0.008257920853793621,-0.0042583029717206955,0.06585120409727097,23.8489805,90.5056017,5.784846305847168,63,0,0.19119960069656372,0.2312505692243576
0.7574382424354553,3.6968281269073486,0.939510703086853,0.10000000149011612,-0.06514979153871536,-0.00848655216395855,-0.0045121582224965096,0.06514979153871536,23.8489805,90.5056017,5.784846305847168,63,0,0.19542133808135986,0.2319050133228302
0.7564878463745117,3.6960866451263428,0.9382322430610657,0.10000000149011612,-0.06497509777545929,-0.009366096928715706,-0.004793823231011629,0.06497509777545929,23.8489805,90.5056017,5.784846305847168,63,0,0.19083920121192932,0.23212023079395294
0.7555450797080994,3.695467710494995,0.9371821880340576,0.10000000149011612,-0.06458362936973572,-0.009214503690600395,-0.005317907780408859,0.06458362936973572,23.8489805,90.5056017,5.784846305847168,63,0,0.19505427777767181,0.23277729749679565
0.7546898722648621,3.6948373317718506,0.9359025955200195,0.10000000149011612,-0.06419869512319565,-0.009338044561445713,-0.005359366070479155,0.06419869512319565,23.8489805,90.5056017,5.784846305847168,63,0,0.1905086189508438,0.2314215898513794
