ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.34433746337890625,-0.3160695433616638,0.0018135921563953161
-0.344331830739975,-0.3160863518714905,0.00177880865521729
-0.34440577030181885,-0.3160753548145294,0.0017682299949228764
-0.3444880247116089,-0.3160516023635864,0.0017745723016560078
-0.34447354078292847,-0.3159194886684418,0.0017618233105167747
-0.33588650822639465,-0.3159983158111572,0.0018869455670937896
-0.336018830537796,-0.31601205468177795,0.0018644605297595263
-0.33598950505256653,-0.3159559965133667,0.001880333642475307
-0.344535768032074,-0.315938264131546,0.0017760929185897112
-0.34466901421546936,-0.3158431053161621,0.0017816268373280764
-0.34464067220687866,-0.3159078359603882,0.0018063439056277275
-0.3446587324142456,-0.3159083127975464,0.001773583935573697
-0.3446137607097626,-0.31590700149536133,0.0017402140656486154
-0.3446754217147827,-0.3159572184085846,0.0017866536509245634
-0.3447223901748657,-0.3160075545310974,0.0017744520446285605
-0.3446648418903351,-0.3160827159881592,0.0018121566390618682
-0.3446894586086273,-0.3160954415798187,0.001789473812095821
-0.3446553349494934,-0.3161621689796448,0.0017890093149617314
-0.3446977734565735,-0.3162013590335846,0.0017868697177618742
-0.34482741355895996,-0.3161852955818176,0.0017785935197025537
-0.34489819407463074,-0.31617915630340576,0.001794163603335619
-0.34498053789138794,-0.3162457346916199,0.0018090357771143317
-0.3450685143470764,-0.3162601590156555,0.001801221165806055
-0.34521517157554626,-0.3162102699279785,0.0017970944754779339
-0.345260888338089,-0.31617796421051025,0.0018484194297343493
-0.33663487434387207,-0.3161049783229828,0.0019065260421484709
-0.3366292715072632,-0.31606224179267883,0.0019069029949605465
-0.34549272060394287,-0.3160116970539093,0.0018416015664115548
-0.345523864030838,-0.3159980773925781,0.0017993131186813116
-0.3455585539340973,-0.31603312492370605,0.0017719375900924206
-0.3455585539340973,-0.31603312492370605,0.0017719375900924206
-0.34570538997650146,-0.3160865306854248,0.0018096817657351494
-0.3457185626029968,-0.3160784840583801,0.001818710588850081
-0.3458000421524048,-0.31604188680648804,0.0017978333635255694
-0.3457523584365845,-0.31605780124664307,0.0018026857869699597
-0.34577637910842896,-0.3161002993583679,0.0018000078853219748
-0.34581369161605835,-0.31614938378334045,0.0018145369831472635
-0.345765620470047,-0.31617993116378784,0.0018149761017411947
-0.3457223176956177,-0.3161536753177643,0.0017441785894334316
-0.3455570340156555,-0.3161469101905823,0.0018071928061544895
-0.3454972803592682,-0.3161212205886841,0.001760450890287757
-0.34531378746032715,-0.31626439094543457,0.0018011266365647316
-0.3451642394065857,-0.3162207007408142,0.0017398690106347203
-0.3449876606464386,-0.3161933422088623,0.0018088596407324076
-0.3447851538658142,-0.31635957956314087,0.0017925380961969495
-0.3447037935256958,-0.31628403067588806,0.001795661635696888
-0.3446909189224243,-0.31636276841163635,0.0017536748200654984
-0.34461501240730286,-0.31639862060546875,0.0017326027154922485
-0.3444257378578186,-0.31633496284484863,0.0017878820654004812
-0.344290167093277,-0.31628182530403137,0.0017634257674217224
-0.3355887532234192,-0.3162498474121094,0.0018779740203171968
-0.3355593979358673,-0.3162343502044678,0.0018538057338446379
-0.3441840708255768,-0.31620630621910095,0.0018009718041867018
-0.34397605061531067,-0.31619349122047424,0.0017615767428651452
-0.34397491812705994,-0.31613460183143616,0.0017629674402996898
