GPOS_Lat,GPOS_Lon,GPOS_Alt,GPOS_VelN,GPOS_VelE,GPOS_VelD,GPOS_EPH,GPOS_EPV,GPOS_TALT
23.8489877,90.5056383,4.854770183563232,-0.0002086327876895666,-0.005787417758256197,0.06194567680358887,0.48354771733283997,0.7825613021850586,-1.0
23.8489877,90.5056383,4.857388019561768,-0.0001534496113890782,-0.005653447937220335,0.06211572140455246,0.4852384030818939,0.7822858691215515,-1.0
23.8489877,90.5056383,4.859771728515625,-0.0004802144248969853,-0.00532003678381443,0.0614459328353405,0.4834659993648529,0.7823678255081177,-1.0
23.8489877,90.5056383,4.861717700958252,0.0003648424753919244,-0.005096313077956438,0.06091704219579697,0.4851534962654114,0.782096266746521,-1.0
23.8489877,90.5056383,4.863343238830566,0.00041000309283845127,-0.00414418987929821,0.06121506914496422,0.48331865668296814,0.7821575999259949,-1.0
23.8489877,90.5056383,4.864473342895508,0.0008875608909875154,-0.003612256608903408,0.060421187430620193,0.4847140908241272,0.7822400331497192,-1.0
23.8489877,90.5056383,4.865138053894043,0.0012996878940612078,-0.003341240808367729,0.060547538101673126,0.48616376519203186,0.7823222279548645,-1.0
23.8489877,90.5056383,4.866146087646484,0.0014933698112145066,-0.003206860274076462,0.06142231076955795,0.4845723807811737,0.7824920415878296,-1.0
23.8489877,90.5056383,4.867476940155029,0.0017542429268360138,-0.0034224726259708405,0.06106068938970566,0.48631319403648376,0.7822191119194031,-1.0
23.8489877,90.5056383,4.868831634521484,0.0018254831666126847,-0.0032045666594058275,0.06099525839090347,0.48414045572280884,0.7821725010871887,-1.0
23.8489877,90.5056383,4.870301723480225,0.00173431565053761,-0.003220326267182827,0.06055928394198418,0.4858584702014923,0.7823677659034729,-1.0
23.8489877,90.5056383,4.871635913848877,0.0018520952435210347,-0.002715395763516426,0.060744792222976685,0.48372530937194824,0.7818604111671448,-1.0
23.8489877,90.5056383,4.873156547546387,0.0020006890408694744,-0.0024642781354486942,0.05938659608364105,0.4854232668876648,0.7820534110069275,-1.0
23.8489877,90.5056383,4.874760627746582,0.002087612170726061,-0.00191295996773988,0.0604236014187336,0.4835771322250366,0.782117486000061,-1.0
23.8489877,90.5056383,4.876777648925781,0.0017601418076083064,-0.0013378906296566129,0.058215122669935226,0.485268771648407,0.7823116183280945,-1.0
23.8489877,90.5056383,4.87889289855957,0.0020721640903502703,-0.001269594649784267,0.058600664138793945,0.4834425747394562,0.7823749780654907,-1.0
23.8489877,90.5056383,4.880579471588135,0.0022387001663446426,-0.0008858232176862657,0.059204068034887314,0.4851858615875244,0.7821251153945923,-1.0
23.8489877,90.5056383,4.8826727867126465,0.0015335840871557593,-0.0011259191669523716,0.05881310999393463,0.48309534788131714,0.7820813655853271,-1.0
23.8489877,90.5056383,4.884659767150879,0.001875537447631359,-0.00044260884169489145,0.05864556133747101,0.48476433753967285,0.7818179726600647,-1.0
23.8489877,90.5056383,4.886322021484375,0.0014416349586099386,2.877576116588898e-05,0.058586206287145615,0.48621538281440735,0.7823649048805237,-1.0
23.8489877,90.5056383,4.887240886688232,0.0012923605972900987,0.0006811638595536351,0.05757485330104828,0.4843370020389557,0.7819663882255554,-1.0
23.8489877,90.5056383,4.887010097503662,0.0013300154823809862,0.0014008631696924567,0.05855970084667206,0.4860647916793823,0.782159686088562,-1.0
23.8489877,90.5056383,4.885802745819092,0.001226915279403329,0.0017732837004587054,0.05875749886035919,0.4842054843902588,0.7822244763374329,-1.0
23.848987599999997,90.5056383,4.88425350189209,0.0008056799997575581,0.0017503268318250775,0.059700388461351395,0.4859267771244049,0.782418429851532,-1.0
23.848987599999997,90.5056383,4.882575035095215,0.0008662575855851173,0.0019775687251240015,0.06008981913328171,0.48406293988227844,0.7824823260307312,-1.0
23.848987599999997,90.5056383,4.880617618560791,0.0008202817407436669,0.0022018211893737316,0.06052713468670845,0.48577681183815,0.7822089195251465,-1.0
23.848987599999997,90.5056383,4.8788371086120605,0.0006172090070322156,0.0029515905771404505,0.061507388949394226,0.48363161087036133,0.7821601033210754,-1.0
23.848987599999997,90.5056383,4.876605987548828,5.175187106942758e-05,0.002932115690782666,0.061750367283821106,0.4853270947933197,0.7823533415794373,-1.0
23.848987599999997,90.5056383,4.874236583709717,-0.0003438854473643005,0.0034744692966341972,0.0625457912683487,0.4834918677806854,0.782412588596344,-1.0
23.848987599999997,90.5056383,4.871864318847656,-0.0005713605787605047,0.0035729638766497374,0.06254842132329941,0.48517945408821106,0.7826061844825745,-1.0
23.848987599999997,90.5056383,4.869071960449219,-0.0006763234850950539,0.003809159155935049,0.06348706781864166,0.48339101672172546,0.7822081446647644,-1.0
23.848987599999997,90.5056383,4.866974353790283,-0.0010904669761657715,0.004057593178004026,0.06403692066669464,0.48467540740966797,0.7822472453117371,-1.0
23.848987599999997,90.5056383,4.8645830154418945,-0.0013225055299699306,0.0037212905008345842,0.06420858949422836,0.4828782081604004,0.7823078036308289,-1.0
23.848987599999997,90.5056383,4.862532138824463,-0.0012086948845535517,0.0038678671699017286,0.06476107984781265,0.4845367670059204,0.782500147819519,-1.0
23.848987599999997,90.5056383,4.860175132751465,-0.0012988558737561107,0.003969692625105381,0.06532362103462219,0.4859788119792938,0.7825825810432434,-1.0
23.848987599999997,90.5056383,4.858028888702393,-0.001610546954907477,0.0040200939401984215,0.06544135510921478,0.4843882918357849,0.7822818160057068,-1.0
23.848987599999997,90.5056383,4.856812000274658,-0.0016469209222123027,0.0042081861756742,0.0654064416885376,0.48611822724342346,0.7824755311012268,-1.0
23.848987599999997,90.5056383,4.855945110321045,-0.0018133625853806734,0.00362945394590497,0.06559014320373535,0.48423025012016296,0.7820742130279541,-1.0
23.848987599999997,90.5056383,4.855565547943115,-0.0020805636886507273,0.0031369624193757772,0.0659041479229927,0.4856601357460022,0.7821597456932068,-1.0
23.848987599999997,90.5056383,4.85573148727417,-0.0021021177526563406,0.0030677393078804016,0.06569117307662964,0.48382771015167236,0.7822238802909851,-1.0
23.848987599999997,90.5056383,4.85595178604126,-0.0018657543696463108,0.0025280995760113,0.06651940196752548,0.48582273721694946,0.7820642590522766,-1.0
23.8489875,90.5056383,4.855839729309082,-0.002154134912416339,0.002275872277095914,0.06631989032030106,0.4836713671684265,0.7820180654525757,-1.0
